Date,Consumption,Production,Battery Charging,Battery Discharging,"Smart Meter 
Messung Haus - currentPower 
192.168.86.161","Smart Meter 
Messung Haus - activeDevice 
192.168.86.161","Inverter 
PV-Anlage - currentPower 
192.168.86.250","Inverter 
PV-Anlage - activeDevice 
192.168.86.250","Smart Plug 
Entfeuchter Waschen - currentPower 
192.168.86.23","Smart Plug 
Entfeuchter Waschen - activeDevice 
192.168.86.23","Smart Plug 
Wasserpumpe - currentPower 
192.168.86.27","Smart Plug 
Wasserpumpe - activeDevice 
192.168.86.27","Car Charging 
Ladestation - currentPower 
","Car Charging 
Ladestation - activeDevice 
","Energy Measurement 
Entfeuchter Waschen - currentPower 
192.168.86.23","Energy Measurement 
Entfeuchter Waschen - activeDevice 
192.168.86.23","Energy Measurement 
Wasserpumpe - currentPower 
192.168.86.27","Energy Measurement 
Wasserpumpe - activeDevice 
192.168.86.27"
2025-01-01T05:30:00.000+01:00,1484,0,0,0,1486.38,1,0,0,0,1,44.73,1,0,0,0,0,0,0
2025-01-01T05:45:00.000+01:00,1260,0,0,0,1256.36,1,0,0,0,1,27.39,1,0,0,0,0,0,0
2025-01-01T06:00:00.000+01:00,1232,0,0,0,1227.28,1,0,0,0,1,2.96,1,0,0,0,0,0,0
2025-01-01T06:15:00.000+01:00,1228,0,0,0,1227.99,1,0,0,0,1,1.7,1,0,0,0,0,0,0
2025-01-01T06:30:00.000+01:00,1355,0,0,0,1468.87,1,0,0,0,1,18.92,1,0,0,0,0,0,0
2025-01-01T06:45:00.000+01:00,1447,0,0,0,1346.19,1,0,0,0,1,27.47,1,0,0,0,0,0,0
2025-01-01T07:00:00.000+01:00,1289,0,0,0,1281.98,1,0,0,0,0,13.3,1,0,0,0,0,0,0
2025-01-01T07:15:00.000+01:00,1271,0,0,0,1267.66,1,0,0,0,0,20.82,1,0,0,0,0,0,0
2025-01-01T07:30:00.000+01:00,1252,0,0,0,1256.03,1,0,0,0,0,28.86,1,0,0,0,0,0,0
2025-01-01T07:45:00.000+01:00,1511,0,0,0,1513.1,1,0,0,0,0,44.89,1,0,0,0,0,0,0
2025-01-01T08:00:00.000+01:00,1310,0,0,0,1300.77,1,0,0,0,0,26.22,1,0,0,0,0,0,0
2025-01-01T08:15:00.000+01:00,1235,0,0,0,1230.47,1,0.6,1,0,0,1.59,1,0,0,0,0,0,0
2025-01-01T08:30:00.000+01:00,1226,1,0,0,1235.32,1,1.57,1,0,0,6.71,1,0,0,0,0,0,0
2025-01-01T08:45:00.000+01:00,1379,2,0,0,1453.78,1,17.18,1,0,0,27.56,1,0,0,0,0,0,0
2025-01-01T09:00:00.000+01:00,1425,130,0,0,1178.56,1,153.79,1,0,0,24.98,1,0,0,0,0,0,0
2025-01-01T09:15:00.000+01:00,1272,220,0,0,1021.03,1,247.07,1,0,0,1.72,1,0,0,0,0,0,0
2025-01-01T09:30:00.000+01:00,1252,380,0,0,846.81,1,403.48,1,0,0,10.54,1,0,0,0,0,0,0
2025-01-01T09:45:00.000+01:00,1274,520,0,0,709.7,1,565.96,1,0,0,46.36,1,0,0,0,0,0,0
2025-01-01T10:00:00.000+01:00,1488,710,0,0,764.91,1,724.91,1,0,0,44.67,1,0,0,0,0,0,0
2025-01-01T10:15:00.000+01:00,1266,807,0,0,418.79,1,836.18,1,0,0,18.49,1,0,0,0,0,0,0
2025-01-01T10:30:00.000+01:00,1233,978,0,0,232.42,1,1000.38,1,0,0,1.61,1,0,0,0,0,0,0
2025-01-01T10:45:00.000+01:00,1256,952,0,0,337.39,1,928.99,1,0,0,21.51,1,0,0,0,0,0,0
2025-01-01T11:00:00.000+01:00,1433,986,0,0,341.83,1,1019.77,1,0,0,27.49,1,0,0,0,0,0,0
2025-01-01T11:15:00.000+01:00,783,1085,0,0,-350.07,1,1091.97,1,6.29,1,9.39,1,0,0,0,0,0,0
2025-01-01T11:30:00.000+01:00,726,1110,0,0,-387.99,1,1115.08,1,0,1,1.73,1,0,0,0,0,0,0
2025-01-01T11:45:00.000+01:00,707,1103,0,0,-392.41,1,1097.48,1,0,1,15.82,1,0,0,0,0,0,0
2025-01-01T12:00:00.000+01:00,726,1039,0,0,-294.43,1,1023.86,1,0,1,50.69,1,0,0,0,0,0,0
2025-01-01T12:15:00.000+01:00,717,1072,0,0,-366.1,1,1077.82,1,0,1,32.5,1,0,0,0,0,0,0
2025-01-01T12:30:00.000+01:00,709,1050,0,0,-329.3,1,1049.4,1,0,1,39.31,1,0,0,0,0,0,0
2025-01-01T12:45:00.000+01:00,742,1058,0,0,-312.02,1,1055.21,1,0,1,62.89,1,0,0,0,0,0,0
2025-01-01T13:00:00.000+01:00,775,1035,0,0,-245.87,1,1028.06,1,0,1,79.2,1,0,0,0,0,0,0
2025-01-01T13:15:00.000+01:00,795,1006,0,0,-227.32,1,1018.88,1,0,1,74.06,1,0,0,0,0,0,0
2025-01-01T13:30:00.000+01:00,773,1064,0,0,-287.13,1,1060.7,1,0,1,54.22,1,0,0,0,0,0,0
2025-01-01T13:45:00.000+01:00,773,1024,0,0,-243.21,1,1010.62,1,0,1,55.17,1,0,0,0,0,0,0
2025-01-01T14:00:00.000+01:00,718,908,0,0,-149,1,864.81,1,0,1,31.52,1,0,0,0,0,0,0
2025-01-01T14:15:00.000+01:00,734,744,0,0,1.01,1,733.38,1,0,1,52.03,1,0,0,0,0,0,0
2025-01-01T14:30:00.000+01:00,708,688,0,0,35.36,1,667.12,1,0,0,21.14,1,0,0,0,0,0,0
2025-01-01T14:45:00.000+01:00,700,628,0,0,75.52,1,624.17,1,0,0,19.29,1,0,0,0,0,0,0
2025-01-01T15:00:00.000+01:00,712,573,0,0,158.64,1,557.04,1,0,0,22,1,0,0,0,0,0,0
2025-01-01T15:15:00.000+01:00,747,482,0,0,290.12,1,463.6,1,0,0,27.48,1,0,0,0,0,0,0
2025-01-01T15:30:00.000+01:00,750,365,0,0,410.52,1,336.16,1,0,0,13.04,1,0,0,0,0,0,0
2025-01-01T15:45:00.000+01:00,739,237,0,0,518.52,1,218.12,1,0,0,1.64,1,0,0,0,0,0,0
2025-01-01T16:00:00.000+01:00,752,158,0,0,601.41,1,147.53,1,0,0,13,1,0,0,0,0,0,0
2025-01-01T16:15:00.000+01:00,721,68,0,0,673.42,1,43.54,1,0,0,27.46,1,0,0,0,0,0,0
2025-01-01T16:30:00.000+01:00,715,1,0,0,715.2,1,0.82,1,0,0,34.43,1,0,0,0,0,0,0
2025-01-01T16:45:00.000+01:00,726,0,0,0,722.87,1,0.1,1,0,0,21.31,1,0,0,0,0,0,0
2025-01-01T17:00:00.000+01:00,705,0,0,0,710.07,1,0.03,1,0,0,23.59,1,0,0,0,0,0,0
2025-01-01T17:15:00.000+01:00,722,0,0,0,721.07,1,0,0,0,0,35.52,1,0,0,0,0,0,0
2025-01-01T17:30:00.000+01:00,745,0,0,0,748.36,1,0,0,0,0,27.4,1,0,0,0,0,0,0
2025-01-01T17:45:00.000+01:00,731,0,0,0,725.09,1,0,0,0,0,3.16,1,0,0,0,0,0,0
2025-01-01T18:00:00.000+01:00,724,0,0,0,723.11,1,0,0,0,0,1.59,1,0,0,0,0,0,0
2025-01-01T18:15:00.000+01:00,717,0,0,0,714.14,1,0,0,0,0,18.96,1,0,0,0,0,0,0
2025-01-01T18:30:00.000+01:00,712,0,0,0,711.52,1,0,0,0,0,27.42,1,0,0,0,0,0,0
2025-01-01T18:45:00.000+01:00,706,0,0,0,706.17,1,0,0,0,0,20.98,1,0,0,0,0,0,0
2025-01-01T19:00:00.000+01:00,711,0,0,0,707.73,1,0,0,0,0,23.77,1,0,0,0,0,0,0
2025-01-01T19:15:00.000+01:00,708,0,0,0,713.3,1,0,0,0,0,29,1,0,0,0,0,0,0
2025-01-01T19:30:00.000+01:00,735,0,0,0,739.24,1,0,0,0,0,39.27,1,0,0,0,0,0,0
2025-01-01T19:45:00.000+01:00,751,0,0,0,745.43,1,0,0,0,0,22.32,1,0,0,0,0,0,0
2025-01-01T20:00:00.000+01:00,731,0,0,0,730.59,1,0,0,5.67,1,1.72,1,0,0,0,0,0,0
2025-01-01T20:15:00.000+01:00,725,0,0,0,724.33,1,0,0,0,1,1.6,1,0,0,0,0,0,0
2025-01-01T20:30:00.000+01:00,720,0,0,0,717.31,1,0,0,0,1,27.17,1,0,0,0,0,0,0
2025-01-01T20:45:00.000+01:00,715,0,0,0,715.13,1,0,0,0,1,27.41,1,0,0,0,0,0,0
2025-01-01T21:00:00.000+01:00,700,0,0,0,694.43,1,0,0,0,1,7.76,1,0,0,0,0,0,0
2025-01-01T21:15:00.000+01:00,708,0,0,0,711.69,1,0,0,0,1,26.42,1,0,0,0,0,0,0
2025-01-01T21:30:00.000+01:00,716,0,0,0,719.62,1,0,0,0,1,30.4,1,0,0,0,0,0,0
2025-01-01T21:45:00.000+01:00,747,0,0,0,753.79,1,0,0,0,1,44.99,1,0,0,0,0,0,0
2025-01-01T22:00:00.000+01:00,743,0,0,0,732.71,1,0,0,0,1,18.66,1,0,0,0,0,0,0
2025-01-01T22:15:00.000+01:00,713,0,0,0,710.41,1,0,0,0,1,1.68,1,0,0,0,0,0,0
2025-01-01T22:30:00.000+01:00,710,0,0,0,706.2,1,0,0,0,1,6.53,1,0,0,0,0,0,0
2025-01-01T22:45:00.000+01:00,695,0,0,0,694.62,1,0,0,0,1,27.51,1,0,0,0,0,0,0
2025-01-01T23:00:00.000+01:00,694,0,0,0,693.44,1,0,0,0,1,27.37,1,0,0,0,0,0,0
2025-01-01T23:15:00.000+01:00,675,0,0,0,670.12,1,0,0,0,1,1.84,1,0,0,0,0,0,0
2025-01-01T23:30:00.000+01:00,684,0,0,0,688.22,1,0,0,0,1,18.67,1,0,0,0,0,0,0
2025-01-01T23:45:00.000+01:00,707,0,0,0,710.5,1,0,0,0,1,39.87,1,0,0,0,0,0,0
2025-01-02T00:00:00.000+01:00,736,0,0,0,742.44,1,0,0,0,1,44.69,1,0,0,0,0,0,0
2025-01-02T00:15:00.000+01:00,731,0,0,0,722.46,1,0,0,0,1,17.38,1,0,0,0,0,0,0
2025-01-02T00:30:00.000+01:00,708,0,0,0,707.37,1,0,0,0,1,1.63,1,0,0,0,0,0,0
2025-01-02T00:45:00.000+01:00,705,0,0,0,702.69,1,0,0,0,1,10.94,1,0,0,0,0,0,0
2025-01-02T01:00:00.000+01:00,696,0,0,0,695.56,1,0,0,0,1,27.43,1,0,0,0,0,0,0
2025-01-02T01:15:00.000+01:00,691,0,0,0,685.42,1,0,0,0,1,16.07,1,0,0,0,0,0,0
2025-01-02T01:30:00.000+01:00,672,0,0,0,671.48,1,0,0,0,1,1.59,1,0,0,0,0,0,0
2025-01-02T01:45:00.000+01:00,681,0,0,0,691.76,1,0,0,0,1,22.61,1,0,0,0,0,0,0
2025-01-02T02:00:00.000+01:00,719,0,0,0,719.69,1,0,0,0,1,47.98,1,0,0,0,0,0,0
2025-01-02T02:15:00.000+01:00,747,0,0,0,745.77,1,0,0,0,1,37.74,1,0,0,0,0,0,0
2025-01-02T02:30:00.000+01:00,753,0,0,0,758.52,1,0,0,0,1,53.71,1,0,0,0,0,0,0
2025-01-02T02:45:00.000+01:00,759,0,0,0,760.67,1,0,0,0,1,55.5,1,0,0,0,0,0,0
2025-01-02T03:00:00.000+01:00,754,0,0,0,749.06,1,0,0,0,1,78.79,1,0,0,0,0,0,0
2025-01-02T03:15:00.000+01:00,748,0,0,0,744.24,1,0,0,0,1,75.71,1,0,0,0,0,0,0
2025-01-02T03:30:00.000+01:00,726,0,0,0,724.38,1,0,0,0,1,54.04,1,0,0,0,0,0,0
2025-01-02T03:45:00.000+01:00,713,0,0,0,702.46,1,0,0,0,1,31.23,1,0,0,0,0,0,0
2025-01-02T04:00:00.000+01:00,709,0,0,0,717.27,1,0,0,0,1,47.61,1,0,0,0,0,0,0
2025-01-02T04:15:00.000+01:00,725,0,0,0,730.76,1,0,0,0,1,45.93,1,0,0,0,0,0,0
2025-01-02T04:30:00.000+01:00,734,0,0,0,729.86,1,0,0,0,1,23.64,1,0,0,0,0,0,0
2025-01-02T04:45:00.000+01:00,723,0,0,0,718.38,1,0,0,0,1,10.92,1,0,0,0,0,0,0
2025-01-02T05:00:00.000+01:00,720,0,0,0,720.7,1,0,0,0,1,17.91,1,0,0,0,0,0,0
2025-01-02T05:15:00.000+01:00,701,0,0,0,697.09,1,0,0,0,1,27.61,1,0,0,0,0,0,0
2025-01-02T05:30:00.000+01:00,688,0,0,0,683.56,1,0,0,0,1,13.33,1,0,0,0,0,0,0
2025-01-02T05:45:00.000+01:00,686,0,0,0,687.83,1,0,0,0,1,1.68,1,0,0,0,0,0,0
2025-01-02T06:00:00.000+01:00,690,0,0,0,695.26,1,0,0,0,1,10.2,1,0,0,0,0,0,0
2025-01-02T06:15:00.000+01:00,718,0,0,0,723.37,1,0,0,0,1,37.19,1,0,0,0,0,0,0
2025-01-02T06:30:00.000+01:00,760,0,0,0,761.32,1,0,0,0,1,46.4,1,0,0,0,0,0,0
2025-01-02T06:45:00.000+01:00,747,0,0,0,744.27,1,0,0,0,1,19.22,1,0,0,0,0,0,0
2025-01-02T07:00:00.000+01:00,743,0,0,0,738.54,1,0,0,0,0,14.22,1,0,0,0,0,0,0
2025-01-02T07:15:00.000+01:00,733,0,0,0,730.3,1,0,0,0,0,22.91,1,0,0,0,0,0,0
2025-01-02T07:30:00.000+01:00,713,0,0,0,712.54,1,0,0,0,0,27.57,1,0,0,0,0,0,0
2025-01-02T07:45:00.000+01:00,755,0,0,0,791.47,1,0,0,0,0,97.53,1,0,0,0,0,0,0
2025-01-02T08:00:00.000+01:00,931,0,0,0,929.04,1,0,0,0,0,204.3,1,0,0,0,0,0,0
2025-01-02T08:15:00.000+01:00,736,0,0,0,698.14,1,0.07,1,0,0,11.14,1,0,0,0,0,0,0
2025-01-02T08:30:00.000+01:00,731,0,0,0,737.84,1,1.37,1,0,0,55.63,1,0,0,0,0,0,0
2025-01-02T08:45:00.000+01:00,777,4,0,0,781.29,1,2.89,1,0,0,82,1,0,0,0,0,0,0
2025-01-02T09:00:00.000+01:00,783,35,0,0,732.69,1,52.07,1,0,0,69.54,1,0,0,0,0,0,0
2025-01-02T09:15:00.000+01:00,782,97,0,0,668.03,1,103,1,0,0,50.48,1,0,0,0,0,0,0
2025-01-02T09:30:00.000+01:00,714,132,0,0,563.56,1,139.56,1,0,0,1.64,1,0,0,0,0,0,0
2025-01-02T09:45:00.000+01:00,694,173,0,0,511.8,1,187.72,1,0,0,15.46,1,0,0,0,0,0,0
2025-01-02T10:00:00.000+01:00,716,248,0,0,459.19,1,255.84,1,0,0,32.29,1,0,0,0,0,0,0
2025-01-02T10:15:00.000+01:00,704,339,0,0,304.19,1,393,1,0,0,14.24,1,0,0,0,0,0,0
2025-01-02T10:30:00.000+01:00,688,518,0,0,222.89,1,464.86,1,0,0,1.67,1,0,0,0,0,0,0
2025-01-02T10:45:00.000+01:00,697,515,0,0,80.48,1,623.59,1,0,0,17.66,1,0,0,0,0,0,0
2025-01-02T11:00:00.000+01:00,764,742,0,0,35.61,1,738.6,1,0,0,48.26,1,0,0,0,0,0,0
2025-01-02T11:15:00.000+01:00,764,764,0,0,20.71,1,736.53,1,0,0,35.99,1,0,0,0,0,0,0
2025-01-02T11:30:00.000+01:00,741,578,0,0,185.16,1,555.02,1,0,0,19.24,1,0,0,0,0,0,0
2025-01-02T11:45:00.000+01:00,714,607,0,0,68.2,1,639.83,1,0,0,15.48,1,0,0,0,0,0,0
2025-01-02T12:00:00.000+01:00,712,582,0,0,168.69,1,541.92,1,5.8,1,27.52,1,0,0,0,0,0,0
2025-01-02T12:15:00.000+01:00,699,440,0,0,271.17,1,422.62,1,0,1,14.72,1,0,0,0,0,0,0
2025-01-02T12:30:00.000+01:00,681,421,0,0,257.27,1,422.72,1,0,1,1.62,1,0,0,0,0,0,0
2025-01-02T12:45:00.000+01:00,692,399,0,0,314.62,1,382.32,1,0,1,15.4,1,0,0,0,0,0,0
2025-01-02T13:00:00.000+01:00,714,400,0,0,289.32,1,431.32,1,0,0,27.54,1,0,0,0,0,0,0
2025-01-02T13:15:00.000+01:00,747,411,0,0,375.77,1,372.29,1,0,0,30.52,1,0,0,0,0,0,0
2025-01-02T13:30:00.000+01:00,745,262,0,0,507.69,1,233.69,1,0,0,22.47,1,0,0,0,0,0,0
2025-01-02T13:45:00.000+01:00,739,141,0,0,612.19,1,127.51,1,0,0,25.86,1,0,0,0,0,0,0
2025-01-02T14:00:00.000+01:00,720,72,0,0,657.97,1,51.14,1,0,0,36.7,1,0,0,0,0,0,0
2025-01-02T14:15:00.000+01:00,691,2,0,0,680.79,1,4.01,1,0,0,21.13,1,0,0,0,0,0,0
2025-01-02T14:30:00.000+01:00,666,3,0,0,664.29,1,1.46,1,0,0,1.67,1,0,0,0,0,0,0
2025-01-02T14:45:00.000+01:00,666,1,0,0,666.33,1,1.48,1,0,0,5.36,1,0,0,0,0,0,0
2025-01-02T15:00:00.000+01:00,703,2,0,0,705.03,1,1.9,1,0,0,27.68,1,0,0,0,0,0,0
2025-01-02T15:15:00.000+01:00,724,1,0,0,726.57,1,0.61,1,0,0,23.64,1,0,0,0,0,0,0
2025-01-02T15:30:00.000+01:00,720,0,0,0,724.08,1,0.63,1,0,0,7.22,1,0,0,0,0,0,0
2025-01-02T15:45:00.000+01:00,750,0,0,0,749.16,1,0.1,1,0,0,26.53,1,0,0,0,0,0,0
2025-01-02T16:00:00.000+01:00,758,0,0,0,754.21,1,0.04,1,0,0,44.99,1,0,0,0,0,0,0
2025-01-02T16:15:00.000+01:00,779,0,0,0,785.57,1,0.01,1,0,0,81.24,1,0,0,0,0,0,0
2025-01-02T16:30:00.000+01:00,753,0,0,0,747.31,1,0,0,0,0,56.11,1,0,0,0,0,0,0
2025-01-02T16:45:00.000+01:00,763,0,0,0,761.09,1,0,0,0,0,53.19,1,0,0,0,0,0,0
2025-01-02T17:00:00.000+01:00,749,0,0,0,753.7,1,0,0,0,0,69.98,1,0,0,0,0,0,0
2025-01-02T17:15:00.000+01:00,762,0,0,0,763.22,1,0,0,0,0,78.23,1,0,0,0,0,0,0
2025-01-02T17:30:00.000+01:00,786,0,0,0,781.8,1,0,0,0,0,60.07,1,0,0,0,0,0,0
2025-01-02T17:45:00.000+01:00,741,0,0,0,740.71,1,0,0,0,0,18.09,1,0,0,0,0,0,0
2025-01-02T18:00:00.000+01:00,751,0,0,0,753.56,1,0,0,0,0,31.23,1,0,0,0,0,0,0
2025-01-02T18:15:00.000+01:00,750,0,0,0,742.36,1,0,0,0,0,44.94,1,0,0,0,0,0,0
2025-01-02T18:30:00.000+01:00,729,0,0,0,719.57,1,0,0,0,0,33.68,1,0,0,0,0,0,0
2025-01-02T18:45:00.000+01:00,689,0,0,0,688.12,1,0,0,0,0,1.61,1,0,0,0,0,0,0
2025-01-02T19:00:00.000+01:00,686,0,0,0,686.11,1,0,0,0,0,2.04,1,0,0,0,0,0,0
2025-01-02T19:15:00.000+01:00,707,0,0,0,711.54,1,0,0,0,0,28.03,1,0,0,0,0,0,0
2025-01-02T19:30:00.000+01:00,714,0,0,0,721.88,1,0,0,0,0,27.44,1,0,0,0,0,0,0
2025-01-02T19:45:00.000+01:00,734,0,0,0,727.78,1,0,0,0,0,4.36,1,0,0,0,0,0,0
2025-01-02T20:00:00.000+01:00,730,0,0,0,729.64,1,0,0,5.69,1,1.64,1,0,0,0,0,0,0
2025-01-02T20:15:00.000+01:00,759,0,0,0,767.86,1,0,0,0,1,44.7,1,0,0,0,0,0,0
2025-01-02T20:30:00.000+01:00,742,0,0,0,734.24,1,0,0,0,1,44.81,1,0,0,0,0,0,0
2025-01-02T20:45:00.000+01:00,1326,0,0,0,1453.06,1,0,0,0,1,29.7,1,0,0,0,0,0,0
2025-01-02T21:00:00.000+01:00,1269,0,0,0,1237.39,1,0,0,0,1,3,1,0,0,0,0,0,0
2025-01-02T21:15:00.000+01:00,1226,0,0,0,1231.21,1,0,0,0,1,12.07,1,0,0,0,0,0,0
2025-01-02T21:30:00.000+01:00,1251,0,0,0,1251.56,1,0,0,0,1,27.51,1,0,0,0,0,0,0
2025-01-02T21:45:00.000+01:00,1273,0,0,0,1375.81,1,0,0,0,1,23.06,1,0,0,0,0,0,0
2025-01-02T22:00:00.000+01:00,1529,0,0,0,1425.98,1,0,0,0,1,1.63,1,0,0,0,0,0,0
2025-01-02T22:15:00.000+01:00,1271,0,0,0,1270.48,1,0,0,0,1,1.58,1,0,0,0,0,0,0
2025-01-02T22:30:00.000+01:00,1294,0,0,0,1297.4,1,0,0,0,1,42.51,1,0,0,0,0,0,0
2025-01-02T22:45:00.000+01:00,1273,0,0,0,1270.83,1,0,0,0,1,46.32,1,0,0,0,0,0,0
2025-01-02T23:00:00.000+01:00,1460,0,0,0,1508.11,1,0,0,0,1,22.9,1,0,0,0,0,0,0
2025-01-02T23:15:00.000+01:00,1300,0,0,0,1238.07,1,0,0,0,1,10.77,1,0,0,0,0,0,0
2025-01-02T23:30:00.000+01:00,1213,0,0,0,1214.27,1,0,0,0,1,18.42,1,0,0,0,0,0,0
2025-01-02T23:45:00.000+01:00,1216,0,0,0,1213.48,1,0,0,0,1,27.48,1,0,0,0,0,0,0
2025-01-03T00:00:00.000+01:00,1214,0,0,0,1219.7,1,0,0,0,1,16.34,1,0,0,0,0,0,0
2025-01-03T00:15:00.000+01:00,1461,0,0,0,1458.64,1,0,0,0,1,1.71,1,0,0,0,0,0,0
2025-01-03T00:30:00.000+01:00,1221,0,0,0,1224.03,1,0,0,0,1,6.59,1,0,0,0,0,0,0
2025-01-03T00:45:00.000+01:00,1223,0,0,0,1215.18,1,0,0,0,1,27.66,1,0,0,0,0,0,0
2025-01-03T01:00:00.000+01:00,1227,0,0,0,1228.84,1,0,0,0,1,51.5,1,0,0,0,0,0,0
2025-01-03T01:15:00.000+01:00,1346,0,0,0,1409.38,1,0,0,0,1,19.24,1,0,0,0,0,0,0
2025-01-03T01:30:00.000+01:00,1295,0,0,0,1226.79,1,0,0,0,1,18.43,1,0,0,0,0,0,0
2025-01-03T01:45:00.000+01:00,1205,0,0,0,1205.93,1,0,0,0,1,23.86,1,0,0,0,0,0,0
2025-01-03T02:00:00.000+01:00,1222,0,0,0,1228.46,1,0,0,0,1,27.57,1,0,0,0,0,0,0
2025-01-03T02:15:00.000+01:00,1234,0,0,0,1230.5,1,0,0,0,1,12.01,1,0,0,0,0,0,0
2025-01-03T02:30:00.000+01:00,1451,0,0,0,1451.83,1,0,0,0,1,1.72,1,0,0,0,0,0,0
2025-01-03T02:45:00.000+01:00,1211,0,0,0,1206.91,1,0,0,0,1,8.64,1,0,0,0,0,0,0
2025-01-03T03:00:00.000+01:00,1213,0,0,0,1212.59,1,0,0,0,1,27.58,1,0,0,0,0,0,0
2025-01-03T03:15:00.000+01:00,1228,0,0,0,1229.72,1,0,0,0,1,43.67,1,0,0,0,0,0,0
2025-01-03T03:30:00.000+01:00,1365,0,0,0,1420.58,1,0,0,0,1,20.5,1,0,0,0,0,0,0
2025-01-03T03:45:00.000+01:00,1287,0,0,0,1227,1,0,0,0,1,19.3,1,0,0,0,0,0,0
2025-01-03T04:00:00.000+01:00,1232,0,0,0,1238.89,1,0,0,0,1,25.54,1,0,0,0,0,0,0
2025-01-03T04:15:00.000+01:00,1251,0,0,0,1251.82,1,0,0,0,1,27.46,1,0,0,0,0,0,0
2025-01-03T04:30:00.000+01:00,1244,0,0,0,1244.74,1,0,0,0,1,11.74,1,0,0,0,0,0,0
2025-01-03T04:45:00.000+01:00,1437,0,0,0,1425.79,1,0,0,0,1,1.68,1,0,0,0,0,0,0
2025-01-03T05:00:00.000+01:00,1203,0,0,0,1205.66,1,0,0,0,1,10.68,1,0,0,0,0,0,0
2025-01-03T05:15:00.000+01:00,1222,0,0,0,1221.93,1,0,0,0,1,27.63,1,0,0,0,0,0,0
2025-01-03T05:30:00.000+01:00,1229,0,0,0,1229.53,1,0,0,0,1,35.96,1,0,0,0,0,0,0
2025-01-03T05:45:00.000+01:00,1394,0,0,0,1447,1,0,0,0,1,21.68,1,0,0,0,0,0,0
